date,company,ticker,open,high,low,close,adj_close,volume,daily_return,peer_avg_return,abnormal_return
2023-04-04,JYP,035900.KQ,77300.0,78100.0,76600.0,78100.0,76004.4921875,279564,0.0156047084192496,0.025181620085768266,-0.009576911666518665
2023-04-05,JYP,035900.KQ,78400.0,78800.0,77000.0,77200.0,75128.6328125,197312,-0.0115237843157913,-0.0018713194086899,-0.0096524649071014
2023-04-06,JYP,035900.KQ,77100.0,79800.0,76600.0,77900.0,75809.859375,443413,0.009067469179163,0.038299785440180166,-0.029232316261017167
2023-04-07,JYP,035900.KQ,78700.0,78800.0,76400.0,77200.0,75128.6328125,321493,-0.0089859890008534,0.0394896071045937,-0.0484755961054471
2023-04-10,JYP,035900.KQ,77700.0,77700.0,75800.0,76400.0,74350.1015625,219876,-0.0103626436533591,-0.003887132231006167,-0.006475511422352934
2023-04-11,JYP,035900.KQ,76500.0,77300.0,75600.0,76600.0,74544.734375,181235,0.0026177881187745,0.009871866960021099,-0.007254078841246599
2023-04-12,JYP,035900.KQ,76400.0,77100.0,75000.0,75900.0,73863.515625,237099,-0.0091383885892343,0.012103878628825566,-0.021242267218059864
2023-04-13,JYP,035900.KQ,76500.0,81200.0,76500.0,80600.0,78437.4140625,1227532,0.0619236492982728,0.0465542418247774,0.015369407473495397
2023-04-14,JYP,035900.KQ,82400.0,87700.0,82000.0,85000.0,82719.3515625,1110757,0.0545904980573186,0.03150256534436974,0.023087932712948865
2023-04-17,JYP,035900.KQ,86500.0,89000.0,85400.0,88300.0,85930.8046875,503184,0.0388234804110321,0.004357929326066967,0.03446555108496513
2023-04-18,JYP,035900.KQ,88300.0,91500.0,87200.0,87800.0,85444.2265625,502716,-0.0056624411556427,-0.014322696221207935,0.008660255065565236
2023-04-19,JYP,035900.KQ,88200.0,88600.0,86700.0,88000.0,85638.859375,250351,0.0022778930810221,-0.009533411742573434,0.011811304823595534
2023-04-20,JYP,035900.KQ,88800.0,89300.0,85300.0,86300.0,83984.4765625,550265,-0.0193181322658175,-0.005585696722173568,-0.013732435543643933
2023-04-21,JYP,035900.KQ,86200.0,86800.0,83600.0,85700.0,83400.578125,344010,-0.0069524567086569,-0.024356053646798867,0.017403596938141967
2023-04-24,JYP,035900.KQ,85600.0,87400.0,84800.0,86100.0,83789.84375,281343,0.0046674211828192,0.03068343908386033,-0.026016017901041133
2023-04-25,JYP,035900.KQ,86100.0,87500.0,84900.0,85800.0,83497.8984375,228941,-0.0034842565570484,-0.010003029694816099,0.006518773137767699
2023-04-26,JYP,035900.KQ,85500.0,89000.0,85400.0,87700.0,85346.9140625,482878,0.022144457041443,0.037277020382858635,-0.015132563341415634
2023-04-27,JYP,035900.KQ,87800.0,89600.0,86800.0,88000.0,85638.859375,359270,0.0034206897309281,-0.006087366541819933,0.009508056272748033
2023-04-28,JYP,035900.KQ,88500.0,91500.0,88000.0,90200.0,87779.8359375,484950,0.0250000592969714,0.008004452181078066,0.016995607115893333
2023-05-02,JYP,035900.KQ,90400.0,96100.0,90100.0,93800.0,91283.2421875,754480,0.0399112872857776,0.051632120433041995,-0.011720833147264395
2023-05-03,JYP,035900.KQ,94000.0,96800.0,93300.0,94800.0,92256.4140625,609696,0.0106610134749711,0.0223408920345932,-0.011679878559622102
2023-05-04,JYP,035900.KQ,94800.0,95500.0,92700.0,94900.0,92353.7265625,301352,0.0010548047091238,-0.020188756078694466,0.021243560787818267
2023-05-08,JYP,035900.KQ,96000.0,96000.0,91400.0,92200.0,89726.1640625,387678,-0.028451071741234,-0.03634222815309777,0.007891156411863769
2023-05-09,JYP,035900.KQ,92200.0,93200.0,91100.0,91900.0,89434.21875,226317,-0.003253736694869,-0.010999407778096467,0.0077456710832274666
2023-05-10,JYP,035900.KQ,92400.0,93500.0,91600.0,92800.0,90310.0703125,191761,0.0097932488788023,0.024822289455387433,-0.015029040576585134
2023-05-11,JYP,035900.KQ,93400.0,93400.0,90000.0,92000.0,89531.546875,421970,-0.0086205606396504,0.012955299052604534,-0.021575859692254933
2023-05-12,JYP,035900.KQ,93600.0,96400.0,92500.0,94300.0,91769.828125,836365,0.0249999171032417,0.0580478834280439,-0.0330479663248022
2023-05-15,JYP,035900.KQ,94600.0,95500.0,92200.0,95500.0,92937.625,601239,0.012725281270107,-0.018062413023700635,0.030787694293807635
2023-05-16,JYP,035900.KQ,105000.0,115800.0,105000.0,115400.0,112303.6953125,3329160,0.2083770734672851,0.0596885024299993,0.1486885710372858
2023-05-17,JYP,035900.KQ,112300.0,120400.0,112200.0,119500.0,116293.6796875,1478262,0.0355285225824255,0.04661089182733111,-0.011082369244905611
2023-05-18,JYP,035900.KQ,118900.0,120900.0,116500.0,119800.0,116585.6328125,599196,0.0025104814447742,-0.008869786121094798,0.011380267565868999
2023-05-19,JYP,035900.KQ,120100.0,120500.0,114500.0,115700.0,112595.640625,594242,-0.0342237039954738,-0.018197480536223234,-0.016026223459250567
2023-05-22,JYP,035900.KQ,115700.0,115700.0,112500.0,114100.0,111038.5703125,459449,-0.0138288685410639,-0.020751289487438367,0.006922420946374467
2023-05-23,JYP,035900.KQ,114800.0,116300.0,113700.0,115700.0,112595.640625,422033,0.0140227878305518,0.016040619307862564,-0.002017831477310765
2023-05-24,JYP,035900.KQ,116400.0,116400.0,111400.0,113500.0,110454.6640625,435191,-0.0190147376098736,-0.016684640396248,-0.0023300972136255996
2023-05-25,JYP,035900.KQ,111800.0,114500.0,109600.0,112300.0,109286.859375,416122,-0.0105727059822409,-0.010060024265833566,-0.0005126817164073337
2023-05-26,JYP,035900.KQ,112400.0,116100.0,110200.0,113700.0,110649.296875,307002,0.0124666177415257,0.010162056685685367,0.0023045610558403325
2023-05-30,JYP,035900.KQ,114400.0,122500.0,113300.0,122200.0,118921.234375,841508,0.0747581569302222,0.033632582495809166,0.04112557443441303
2023-05-31,JYP,035900.KQ,120100.0,126600.0,118400.0,122000.0,118726.609375,867700,-0.0016365874523828,-0.0060531877458469,0.0044166002934641
2023-06-01,JYP,035900.KQ,122200.0,128900.0,121400.0,127300.0,123884.3984375,776275,0.0434425702009988,-0.0169070242246017,0.060349594425600506
2023-06-02,JYP,035900.KQ,127300.0,130300.0,124700.0,128700.0,125246.8359375,577949,0.0109976519818784,-0.017481270992663066,0.028478922974541465
2023-06-05,JYP,035900.KQ,127300.0,128700.0,123300.0,126300.0,122911.2265625,417960,-0.0186480509269352,-0.0147294260041447,-0.003918624922790501
2023-06-07,JYP,035900.KQ,125500.0,129200.0,123700.0,127500.0,124079.0390625,426654,0.0095012679692538,-0.0094649868005689,0.0189662547698227
2023-06-08,JYP,035900.KQ,126800.0,129000.0,126500.0,128300.0,124857.5703125,425623,0.0062744783960475,-0.011554743243220833,0.017829221639268332
2023-06-09,JYP,035900.KQ,128700.0,134300.0,127700.0,131200.0,127679.7578125,619138,0.0226032549963648,0.018359986668940734,0.004243268327424065
2023-06-12,JYP,035900.KQ,132400.0,132800.0,129000.0,132400.0,128847.5703125,393686,0.0091464185083665,0.022292971462366667,-0.013146552954000168
2023-06-13,JYP,035900.KQ,132500.0,134500.0,130900.0,133200.0,129626.09375,332287,0.0060422050304231,0.0126947429761224,-0.0066525379456993
2023-06-14,JYP,035900.KQ,133200.0,138700.0,133200.0,135000.0,131377.8125,612243,0.0135136275368938,0.012250358454230401,0.0012632690826633996
2023-06-15,JYP,035900.KQ,136200.0,138600.0,135300.0,137000.0,133324.140625,364569,0.0148147399318283,0.015111103531258866,-0.0002963635994305651
2023-06-16,JYP,035900.KQ,137400.0,137900.0,135000.0,136000.0,132350.984375,261448,-0.0072991751189095,0.0020011752034951665,-0.009300350322404666
2023-06-19,JYP,035900.KQ,136200.0,136400.0,133300.0,136100.0,132448.28125,244897,0.0007351428133266,0.004624884294023967,-0.003889741480697367
2023-06-20,JYP,035900.KQ,135800.0,139200.0,135100.0,138800.0,135075.84375,371580,0.0198384039052978,0.009223414520935601,0.010614989384362198
2023-06-21,JYP,035900.KQ,138700.0,140600.0,133500.0,134400.0,130793.890625,425154,-0.0317003618568919,-0.0185911570660867,-0.013109204790805202
2023-06-22,JYP,035900.KQ,132400.0,135900.0,132200.0,134000.0,130404.6171875,275296,-0.0029762356302718,-0.0072906085223514,0.0043143728920796
2023-06-23,JYP,035900.KQ,134300.0,134400.0,129900.0,131300.0,127777.078125,451279,-0.0201491259985222,-0.02131948398107067,0.00117035798254847
2023-06-26,JYP,035900.KQ,129300.0,131400.0,128500.0,130000.0,126511.953125,329926,-0.0099010324744033,-0.010644965697985167,0.000743933223581867
2023-06-27,JYP,035900.KQ,129300.0,130300.0,122300.0,124900.0,121548.7890625,794119,-0.0392307915568749,0.0006288591296472329,-0.039859650686522134
2023-06-28,JYP,035900.KQ,126300.0,126500.0,122500.0,122600.0,119310.5078125,413691,-0.0184146733773635,-0.0169733775440271,-0.001441295833336402
2023-06-29,JYP,035900.KQ,122300.0,128000.0,122300.0,124900.0,121548.7890625,376280,0.0187601351384534,-0.007789327095911967,0.026549462234365367
2023-06-30,JYP,035900.KQ,127400.0,133600.0,126700.0,130800.0,127290.4921875,627590,0.0472378471993466,-0.0046153763492616994,0.0518532235486083
2023-07-03,JYP,035900.KQ,130800.0,131000.0,126400.0,130300.0,126803.90625,397182,-0.0038226416532607,-0.0006344856225944335,-0.0031881560306662666
2023-07-04,JYP,035900.KQ,130300.0,138400.0,128000.0,136000.0,132350.984375,569405,0.0437453252746304,0.0302162176803327,0.013529107594297703
2023-07-05,JYP,035900.KQ,134600.0,137600.0,131000.0,135800.0,132156.328125,429583,-0.0014707578558574,-0.004395302074740366,0.002924544218882966
2023-07-06,JYP,035900.KQ,136000.0,136900.0,131800.0,132500.0,128944.8671875,445269,-0.0243004703827912,-0.019630491205466966,-0.004669979177324233
2023-07-07,JYP,035900.KQ,132000.0,133300.0,129100.0,130800.0,127290.4921875,306242,-0.0128300958082678,0.0027308144618224998,-0.0155609102700903
2023-07-10,JYP,035900.KQ,130500.0,133300.0,126800.0,128100.0,124662.9375,405758,-0.020642191277174,-0.0314404173848152,0.010798226107641199
2023-07-11,JYP,035900.KQ,128300.0,134900.0,126000.0,134300.0,130696.578125,419228,0.0483996346147386,0.05251466149566547,-0.004115026880926874
2023-07-12,JYP,035900.KQ,136300.0,137000.0,132700.0,135000.0,131377.8125,307102,0.0052123352024446,-0.012135132124258602,0.0173474673267032
2023-07-13,JYP,035900.KQ,137700.0,138900.0,131100.0,132100.0,128555.6171875,444489,-0.0214815215659036,-0.009688006232757333,-0.011793515333146268
2023-07-14,JYP,035900.KQ,133800.0,134100.0,126000.0,127100.0,123689.7734375,598564,-0.037850106097683,-0.023421842178061033,-0.014428263919621969
2023-07-17,JYP,035900.KQ,127500.0,128600.0,123400.0,124000.0,120672.9375,543300,-0.0243903424968628,0.013694397358655132,-0.038084739855517934
2023-07-18,JYP,035900.KQ,126100.0,128100.0,124800.0,126000.0,122619.28125,424824,0.0161290823802147,0.00011640978466153334,0.016012672595553164
2023-07-19,JYP,035900.KQ,126200.0,129200.0,122700.0,128700.0,125246.8359375,393599,0.021428560506262,0.002620375186647,0.018808185319615
2023-07-20,JYP,035900.KQ,128900.0,135900.0,126600.0,133600.0,130015.3671875,568410,0.0380730675893445,0.021663891388328135,0.016409176201016364
2023-07-21,JYP,035900.KQ,133600.0,134900.0,129900.0,132700.0,129139.515625,335736,-0.0067365233929378,-0.03407155607640413,0.027335032683466327
2023-07-24,JYP,035900.KQ,132900.0,133300.0,128200.0,129000.0,125538.7890625,442444,-0.0278824536786704,0.0039317784882894335,-0.03181423216695983
2023-07-25,JYP,035900.KQ,128900.0,146600.0,128800.0,141100.0,137314.140625,1378409,0.0937985116029564,0.0558964971989275,0.03790201440402889
2023-07-26,JYP,035900.KQ,141600.0,141700.0,130500.0,130500.0,126998.546875,896601,-0.0751240455137939,-0.057643018558944666,-0.01748102695484923
2023-07-27,JYP,035900.KQ,133200.0,138500.0,132600.0,134400.0,130793.890625,835171,0.0298849383980401,0.03724455091177973,-0.007359612513739629
2023-07-28,JYP,035900.KQ,135000.0,138700.0,132100.0,135000.0,131377.8125,372222,0.0044644430424825,0.017012403513343797,-0.012547960470861296
2023-07-31,JYP,035900.KQ,136800.0,138400.0,133700.0,136400.0,132740.234375,439002,0.0103702584863787,0.007179222222974534,0.003191036263404166
2023-08-01,JYP,035900.KQ,135500.0,136000.0,126800.0,129700.0,126220.0,1059214,-0.0491202566102143,-0.019164007245505633,-0.029956249364708663
2023-08-02,JYP,035900.KQ,128200.0,129600.0,124900.0,126400.0,123008.546875,689523,-0.0254432984075423,-0.0033384367417342666,-0.022104861665808034
2023-08-03,JYP,035900.KQ,125700.0,127900.0,119700.0,121000.0,117753.4296875,833600,-0.0427215613955687,-0.006810975625864333,-0.035910585769704365
2023-08-04,JYP,035900.KQ,122400.0,126800.0,122200.0,125800.0,122424.640625,617264,0.0396694257644698,0.06901964391890276,-0.029350218154432964
2023-08-07,JYP,035900.KQ,127200.0,128500.0,125200.0,126300.0,122911.2265625,591894,0.0039745751755193,0.0186677743300866,-0.014693199154567299
2023-08-08,JYP,035900.KQ,128000.0,133200.0,123000.0,128900.0,125441.4765625,983777,0.0205859958505367,-0.002121341623135133,0.022707337473671832
2023-08-09,JYP,035900.KQ,127900.0,129000.0,122700.0,128100.0,124662.9375,589718,-0.0062063926847361,-0.019958727626862502,0.013752334942126403
2023-08-10,JYP,035900.KQ,128100.0,128700.0,124300.0,127200.0,123787.078125,420597,-0.0070258201239642,-0.0118378817179595,0.0048120615939953
2023-08-11,JYP,035900.KQ,130000.0,131400.0,123000.0,129700.0,126220.0,1480486,0.0196540859664142,0.0090617489375947,0.010592337028819501
2023-08-14,JYP,035900.KQ,120400.0,121400.0,113300.0,119000.0,115807.09375,2757044,-0.0824980688480431,-0.004249257852603867,-0.07824881099543923
2023-08-16,JYP,035900.KQ,115700.0,119700.0,113900.0,114300.0,111233.203125,1046609,-0.0394957724686014,-0.046122647646378634,0.006626875177777235
2023-08-17,JYP,035900.KQ,114200.0,121100.0,114200.0,119300.0,116099.0546875,895633,0.0437445962698019,-0.004522392966234033,0.04826698923603593
2023-08-18,JYP,035900.KQ,117100.0,117200.0,111600.0,112500.0,109481.5,758300,-0.0569992124855129,-0.03455940094238084,-0.022439811543132064
2023-08-21,JYP,035900.KQ,111900.0,113000.0,110200.0,110400.0,107437.84375,565038,-0.0186666811287752,0.0162213115052057,-0.0348879926339809
2023-08-22,JYP,035900.KQ,110400.0,112100.0,108500.0,109000.0,106075.40625,660136,-0.0126811694319768,-0.006807566399582133,-0.0058736030323946675
2023-08-23,JYP,035900.KQ,110000.0,112300.0,109200.0,109600.0,106659.3046875,428119,0.0055045599931415,0.005771286249690433,-0.00026672625654893325
2023-08-24,JYP,035900.KQ,110900.0,112400.0,109300.0,111000.0,108021.7421875,421731,0.0127737331871025,0.002782227513179934,0.009991505673922567
2023-08-25,JYP,035900.KQ,109200.0,112400.0,108500.0,110600.0,107632.484375,314889,-0.0036035135577089,0.009406984017262834,-0.013010497574971733
2023-08-28,JYP,035900.KQ,111200.0,114400.0,109400.0,113900.0,110843.9375,444360,0.0298372107979134,0.035872709766868204,-0.006035498968954802
2023-08-29,JYP,035900.KQ,114700.0,118800.0,111900.0,116600.0,113471.4921875,738326,0.0237049923231029,0.024570584302194703,-0.000865591979091803
2023-08-30,JYP,035900.KQ,117400.0,118200.0,115700.0,116600.0,113471.4921875,600909,0.0,-0.0034898479724260003,0.0034898479724260003
2023-08-31,JYP,035900.KQ,117000.0,118000.0,112200.0,112200.0,109189.5546875,3518801,-0.0377357996925301,0.0074806382736284675,-0.04521643796615857
2023-09-01,JYP,035900.KQ,112800.0,113900.0,105800.0,106000.0,103155.8984375,1101709,-0.0552585480110098,-0.028920892615124667,-0.026337655395885135
2023-09-04,JYP,035900.KQ,106100.0,107000.0,104000.0,106600.0,103739.796875,651239,0.005660349493769,0.0013932380302042002,0.0042671114635648
2023-09-05,JYP,035900.KQ,106500.0,107100.0,104300.0,107000.0,104129.0703125,488578,0.0037524021564168,-0.001335181091326133,0.005087583247742933
2023-09-06,JYP,035900.KQ,105600.0,107800.0,104700.0,105200.0,102377.3671875,372374,-0.0168224216325276,0.010509132764989567,-0.027331554397517166
2023-09-07,JYP,035900.KQ,105400.0,106600.0,103600.0,105400.0,102572.0,473360,0.0019011312543673,-0.027325448951530263,0.02922658020589756
2023-09-08,JYP,035900.KQ,106000.0,108200.0,104500.0,107700.0,104810.2890625,395615,0.0218216380932418,0.005098476233505699,0.016723161859736102
2023-09-11,JYP,035900.KQ,108300.0,108300.0,104300.0,106300.0,103447.8515625,391723,-0.0129990815995895,0.016971135021272035,-0.029970216620861537
2023-09-12,JYP,035900.KQ,107000.0,109400.0,106500.0,107100.0,104226.3828125,406224,0.0075258329510075,0.013875822415456132,-0.006349989464448633
2023-09-13,JYP,035900.KQ,107200.0,111700.0,105800.0,107600.0,104712.9765625,459681,0.0046686235948087,-0.020431580397301134,0.025100203992109833
2023-09-14,JYP,035900.KQ,109400.0,112200.0,108400.0,112100.0,109092.234375,532602,0.0418215388031315,0.029306523726881962,0.012515015076249535
2023-09-15,JYP,035900.KQ,111800.0,112200.0,109200.0,110600.0,107632.484375,311562,-0.013380879109893,-0.021403058917020334,0.008022179807127335
2023-09-18,JYP,035900.KQ,109900.0,111600.0,108400.0,108800.0,105880.78125,283953,-0.0162748554506735,-0.014731989794768,-0.0015428656559054992
2023-09-19,JYP,035900.KQ,109400.0,111100.0,108800.0,109600.0,106659.3046875,248782,0.0073528304977443,0.014660038052240332,-0.007307207554496032
2023-09-20,JYP,035900.KQ,110100.0,110400.0,106800.0,108800.0,105880.78125,244971,-0.0072991610041054,-0.006299267455409967,-0.0009998935486954337
2023-09-21,JYP,035900.KQ,108500.0,108700.0,103800.0,104000.0,101209.5703125,340439,-0.0441176470588234,-0.07299647709439584,0.028878830035572442
2023-09-22,JYP,035900.KQ,102200.0,105700.0,101100.0,105500.0,102669.3203125,329301,0.0144230431518759,-0.0072326188200134665,0.021655661971889367
2023-09-25,JYP,035900.KQ,104500.0,114000.0,104500.0,113200.0,110162.71875,847047,0.0729857606409778,0.01718448229172057,0.05580127834925723
2023-09-26,JYP,035900.KQ,113200.0,115800.0,111300.0,111900.0,108897.59375,404852,-0.0114841483067519,-0.0060953085968483665,-0.005388839709903533
2023-09-27,JYP,035900.KQ,110900.0,112800.0,107600.0,112300.0,109286.859375,306142,0.0035746026298215,-0.023337509100066368,0.026912111729887868
2023-10-04,JYP,035900.KQ,111700.0,112800.0,107900.0,109200.0,106270.046875,403116,-0.0276045310227855,-0.055536675502400164,0.027932144479614663
2023-10-05,JYP,035900.KQ,112100.0,115000.0,109000.0,111400.0,108411.0078125,401492,0.0201464194329217,0.019703040753528467,0.00044337867939323386
2023-10-06,JYP,035900.KQ,112400.0,113800.0,109300.0,110000.0,107048.578125,267177,-0.012567263371044,0.003962878626539666,-0.016530141997583667
2023-10-10,JYP,035900.KQ,110100.0,110300.0,105300.0,105600.0,102766.6328125,382321,-0.0400000204346479,-0.03856514550118533,-0.0014348749334625668
2023-10-11,JYP,035900.KQ,106900.0,109000.0,106500.0,107600.0,104712.9765625,252232,0.0189394523955177,0.021078477933190103,-0.0021390255376724024
2023-10-12,JYP,035900.KQ,107900.0,114400.0,107700.0,114300.0,111233.203125,431076,0.0622676078605048,0.04690910181769433,0.015358506042810471
2023-10-13,JYP,035900.KQ,113500.0,117000.0,112500.0,113500.0,110454.6640625,280212,-0.0069991606878847,-0.0134211513494463,0.0064219906615616
2023-10-16,JYP,035900.KQ,112400.0,114000.0,109700.0,111300.0,108313.6953125,289415,-0.0193832353587943,-0.021452467259602898,0.002069231900808599
2023-10-17,JYP,035900.KQ,113000.0,113500.0,108300.0,108700.0,105783.453125,312448,-0.0233603163496536,-0.011913928860585767,-0.011446387489067834
2023-10-18,JYP,035900.KQ,108700.0,109500.0,106900.0,107900.0,105004.9296875,294240,-0.0073595956125581,-0.005908809279907133,-0.0014507863326509666
2023-10-19,JYP,035900.KQ,105200.0,106000.0,101700.0,101700.0,98971.2734375,475325,-0.0574606951117101,-0.034748307100550734,-0.022712388011159365
2023-10-20,JYP,035900.KQ,101400.0,102900.0,99800.0,100900.0,98192.734375,378755,-0.0078663134812713,-0.017147164790197934,0.009280851308926634
2023-10-23,JYP,035900.KQ,99900.0,103700.0,99800.0,102300.0,99555.1796875,314222,0.0138752151182264,0.0083482526377059,0.0055269624805205
2023-10-24,JYP,035900.KQ,104500.0,107000.0,103100.0,106500.0,103642.484375,348054,0.041055670838322,0.008823435625820067,0.03223223521250193
2023-10-25,JYP,035900.KQ,108200.0,109400.0,106100.0,106900.0,104031.7578125,283901,0.0037559253799004,-0.013544653727297467,0.01730057910719787
2023-10-26,JYP,035900.KQ,103200.0,103600.0,99600.0,100300.0,97608.8359375,605670,-0.0617400110317875,-0.07917256018275609,0.01743254915096859
2023-10-27,JYP,035900.KQ,101500.0,105500.0,101500.0,103600.0,100820.2890625,368134,0.0329012542169473,0.024888999767896835,0.008012254449050463
2023-10-30,JYP,035900.KQ,103300.0,105500.0,102700.0,103700.0,100917.6171875,148026,0.0009653624871048,0.019076246882010466,-0.018110884394905668
2023-10-31,JYP,035900.KQ,104500.0,106000.0,102000.0,102600.0,99847.1328125,225425,-0.0106075074385783,-0.002818552297101933,-0.007788955141476367
2023-11-01,JYP,035900.KQ,103700.0,105500.0,100700.0,105200.0,102377.3671875,247053,0.0253410819492578,0.0494751792428908,-0.024134097293633
2023-11-02,JYP,035900.KQ,106100.0,110000.0,106100.0,107500.0,104615.6484375,359264,0.0218630475806305,0.016056232104692134,0.005806815475938365
2023-11-03,JYP,035900.KQ,108100.0,109200.0,104600.0,105000.0,102182.734375,247760,-0.0232557375386673,-0.022232182528512865,-0.0010235550101544352
2023-11-06,JYP,035900.KQ,106400.0,107900.0,104000.0,107900.0,105004.9296875,548770,0.02761910150244,0.06142392443579064,-0.03380482293335064
2023-11-07,JYP,035900.KQ,107000.0,108400.0,103500.0,104400.0,101598.8359375,312815,-0.0324374651755561,-0.032712558817309334,0.000275093641753231
2023-11-08,JYP,035900.KQ,105300.0,105800.0,103500.0,103700.0,100917.6171875,210486,-0.0067049857777805,-0.0128590996606473,0.0061541138828668
2023-11-09,JYP,035900.KQ,104500.0,106500.0,100700.0,104900.0,102085.421875,339158,0.011571861485099,-0.0229351235119833,0.0345069849970823
2023-11-10,JYP,035900.KQ,104900.0,105900.0,102000.0,103400.0,100625.6640625,218172,-0.0142993758137907,0.0176416960887603,-0.031941071902551
2023-11-13,JYP,035900.KQ,106200.0,108300.0,96200.0,97600.0,94981.28125,1325148,-0.0560928751634791,-0.060529452415413965,0.004436577251934866
2023-11-14,JYP,035900.KQ,98100.0,101000.0,97100.0,98500.0,95857.1328125,414539,0.0092213070930753,-0.003374469942475134,0.012595777035550435
2023-11-15,JYP,035900.KQ,100900.0,101000.0,98500.0,99800.0,97122.2578125,372398,0.0131980267183102,0.020091315159521433,-0.006893288441211233
2023-11-16,JYP,035900.KQ,100700.0,102800.0,99600.0,99800.0,97122.2578125,324000,0.0,-0.024178436152251365,0.024178436152251365
2023-11-17,JYP,035900.KQ,100100.0,101000.0,89500.0,90300.0,87877.1484375,1478659,-0.0951904288803521,-0.07278903195325799,-0.022401396927094114
2023-11-20,JYP,035900.KQ,91600.0,94600.0,91200.0,92400.0,89920.8046875,970514,0.0232558325609926,0.014485032314170634,0.008770800246821966
2023-11-21,JYP,035900.KQ,93100.0,97000.0,93100.0,96600.0,94008.1171875,629130,0.0454545809971846,0.012086535245015366,0.033368045752169236
2023-11-22,JYP,035900.KQ,95700.0,97500.0,95000.0,96600.0,94008.1171875,249396,0.0,0.005555137086707067,-0.005555137086707067
2023-11-23,JYP,035900.KQ,97400.0,99100.0,96200.0,98200.0,95565.1875,305236,0.0165631475141068,0.033303325517783665,-0.016740178003676866
2023-11-24,JYP,035900.KQ,98200.0,98700.0,96600.0,97100.0,94494.703125,162006,-0.011201614343089,-0.0074404921933631666,-0.0037611221497258337
2023-11-27,JYP,035900.KQ,97700.0,97900.0,95500.0,96100.0,93521.5234375,203623,-0.0102987750140095,-0.019319931206243663,0.009021156192234163
2023-11-28,JYP,035900.KQ,96000.0,97000.0,94200.0,95000.0,92451.046875,362933,-0.011446312283561,-0.004907765415062666,-0.006538546868498333
2023-11-29,JYP,035900.KQ,95300.0,95700.0,92800.0,93900.0,91380.5625,395909,-0.0115789318908131,-0.006786632705764632,-0.004792299185048467
2023-11-30,JYP,035900.KQ,93900.0,96000.0,91900.0,96000.0,93424.2109375,672530,0.0223641481469323,-0.0022899242939914,0.0246540724409237
2023-12-01,JYP,035900.KQ,95800.0,97300.0,94300.0,95500.0,92937.625,287739,-0.0052083494483621,-0.020688029494028433,0.015479680045666333
2023-12-04,JYP,035900.KQ,96900.0,96900.0,91800.0,92400.0,89920.8046875,365073,-0.0324606994476134,-0.023364716572892033,-0.009095982874721367
2023-12-05,JYP,035900.KQ,92000.0,93700.0,90700.0,91700.0,89239.5859375,286669,-0.0075757634995308,-0.0017633996025701662,-0.0058123638969606334
2023-12-06,JYP,035900.KQ,92200.0,98100.0,91700.0,94500.0,91964.453125,834291,0.0305342876580398,0.12745110498410986,-0.09691681732607006
2023-12-07,JYP,035900.KQ,94500.0,94900.0,93000.0,93100.0,90602.015625,186546,-0.0148148274001927,-0.019494640593672636,0.004679813193479937
2023-12-08,JYP,035900.KQ,93200.0,95400.0,92100.0,94400.0,91867.1484375,270714,0.0139636276717767,0.032620799404839466,-0.018657171733062767
2023-12-11,JYP,035900.KQ,95400.0,96300.0,94500.0,95000.0,92451.046875,204463,0.0063559003129094,-0.021278056662819535,0.027633956975728936
2023-12-12,JYP,035900.KQ,94500.0,94800.0,91600.0,92900.0,90407.390625,469787,-0.0221052797029238,-0.032732475766690104,0.010627196063766303
2023-12-13,JYP,035900.KQ,92400.0,93900.0,91900.0,92900.0,90407.390625,235853,0.0,-0.0014509082901276664,0.0014509082901276664
2023-12-14,JYP,035900.KQ,94400.0,94700.0,92300.0,92300.0,89823.4921875,383290,-0.006458525497345,-0.009867617764452967,0.0034090922671079667
2023-12-15,JYP,035900.KQ,92600.0,94100.0,92400.0,94100.0,91575.1953125,302744,0.0195016145814443,0.01653313325069587,0.0029684813307484306
2023-12-18,JYP,035900.KQ,95200.0,97800.0,94400.0,96800.0,94202.7578125,477933,0.0286929499962675,0.016656156335140265,0.012036793661127237
2023-12-19,JYP,035900.KQ,97700.0,105500.0,97200.0,104400.0,101598.8359375,1357833,0.0785123312389757,0.012151835201085634,0.06636049603789007
2023-12-20,JYP,035900.KQ,106000.0,108400.0,104100.0,104500.0,101696.1484375,595180,0.0009578111707879,-0.011453708699952632,0.012411519870740533
2023-12-21,JYP,035900.KQ,103600.0,106200.0,102000.0,102900.0,100139.078125,339661,-0.0153110057403691,-0.003451511323023768,-0.011859494417345332
2023-12-22,JYP,035900.KQ,104100.0,104800.0,100400.0,100500.0,97803.4765625,278635,-0.0233235776305484,-0.010309021427780967,-0.013014556202767433
2023-12-26,JYP,035900.KQ,100500.0,100700.0,97400.0,98400.0,95759.8203125,423836,-0.0208955378870814,-0.0177446580252718,-0.0031508798618096016
2023-12-27,JYP,035900.KQ,100000.0,100500.0,98400.0,100300.0,98181.5625,254127,0.0252897528378495,0.031920521247160966,-0.006630768409311465
2023-12-28,JYP,035900.KQ,100700.0,101500.0,99000.0,101300.0,99160.4453125,228261,0.0099701286837841,-0.00048582897100759963,0.0104559576547917
2024-01-02,JYP,035900.KQ,100000.0,102400.0,99000.0,101400.0,99258.3359375,206572,0.0009871942859021,-0.006174913903841899,0.007162108189743999
