DV,term,coef,std_err,t_value,p_value,nobs,r2,adj_r2,model_p_value
CAR_m1_p1,log_youtube_channel_subscribers_c,-0.00987904770687159,0.005342810044198649,-1.8490359240075354,0.06445262558716293,165,0.1845895723772999,0.13724316045082052,0.004124454771647802
CAR_0_p1,Intercept,-0.002138949857986797,0.005983860448262669,-0.3574531653069903,0.720752581889941,165,0.18453962469560992,0.13719031258116143,0.00852521804412052
CAR_0_p1,C(event_type_final)[T.positive_comeback],0.007728076116468634,0.01093622173539207,0.7066495452866363,0.47978429135536504,165,0.18453962469560992,0.13719031258116143,0.00852521804412052
CAR_0_p1,C(event_type_final)[T.positive_concert],0.012292641378170249,0.007326659053336738,1.677796290052815,0.09338687386074362,165,0.18453962469560992,0.13719031258116143,0.00852521804412052
CAR_0_p1,C(event_type_final)[T.positive_resolution],0.05318614875251425,0.026724773769927178,1.990144021812581,0.04657507264705175,165,0.18453962469560992,0.13719031258116143,0.00852521804412052
CAR_0_p1,C(event_type_final)[T.negative_PR_crisis],0.001375031220157283,0.00973466830067293,0.14125095767898235,0.8876716911733382,165,0.18453962469560992,0.13719031258116143,0.00852521804412052
CAR_0_p1,C(event_type_final)[T.negative_contract_crisis],-0.04452844162140546,0.01624899489973129,-2.7403812910386125,0.006136794580500136,165,0.18453962469560992,0.13719031258116143,0.00852521804412052
CAR_0_p1,C(event_type_final)[T.dating],-0.0007195867039815305,0.007850390139042297,-0.09166254048990692,0.926966160408814,165,0.18453962469560992,0.13719031258116143,0.00852521804412052
CAR_0_p1,C(event_type_final)[T.artist_transition],-0.022975645413518837,0.0268844702827255,-0.8546065878144431,0.39276897932800814,165,0.18453962469560992,0.13719031258116143,0.00852521804412052
CAR_0_p1,log_market_cap_c,-0.0031202623997942207,0.004290372546835215,-0.7272707359867563,0.46706012132038366,165,0.18453962469560992,0.13719031258116143,0.00852521804412052
CAR_0_p1,log_youtube_channel_subscribers_c,-0.006980194153411151,0.004564657005379035,-1.5291826188004105,0.1262191782246229,165,0.18453962469560992,0.13719031258116143,0.00852521804412052
CAR_0_p3,Intercept,-0.00993877971673033,0.006104380065702081,-1.6281390755094216,0.10349539962631736,165,0.16656911830991883,0.11817635743759147,0.0058155182543903105
CAR_0_p3,C(event_type_final)[T.positive_comeback],0.015884776452044252,0.012704490946373107,1.2503276612258956,0.21117987779798708,165,0.16656911830991883,0.11817635743759147,0.0058155182543903105
CAR_0_p3,C(event_type_final)[T.positive_concert],0.02068713507665482,0.009225511519995322,2.242383528741755,0.02493659541776072,165,0.16656911830991883,0.11817635743759147,0.0058155182543903105
CAR_0_p3,C(event_type_final)[T.positive_resolution],0.03228787870143858,0.02396537428087862,1.3472720401951026,0.17789263357924567,165,0.16656911830991883,0.11817635743759147,0.0058155182543903105
CAR_0_p3,C(event_type_final)[T.negative_PR_crisis],0.014331678384080572,0.010636338240847185,1.3474259711901615,0.17784308079773903,165,0.16656911830991883,0.11817635743759147,0.0058155182543903105
CAR_0_p3,C(event_type_final)[T.negative_contract_crisis],-0.028586914794882314,0.013243257984622711,-2.158601367433584,0.030881106585782248,165,0.16656911830991883,0.11817635743759147,0.0058155182543903105
CAR_0_p3,C(event_type_final)[T.dating],-6.508808810698873e-05,0.010303184600094823,-0.006317278650563022,0.9949595744240072,165,0.16656911830991883,0.11817635743759147,0.0058155182543903105
CAR_0_p3,C(event_type_final)[T.artist_transition],-0.04607102703040796,0.029559419333122054,-1.5585903941889767,0.1190933580195787,165,0.16656911830991883,0.11817635743759147,0.0058155182543903105
CAR_0_p3,log_market_cap_c,0.0038327220078324723,0.0046920177155983355,0.8168600888037602,0.4140083882625044,165,0.16656911830991883,0.11817635743759147,0.0058155182543903105
CAR_0_p3,log_youtube_channel_subscribers_c,-0.006627503692583678,0.005073364639564177,-1.3063330084535394,0.19143933664001556,165,0.16656911830991883,0.11817635743759147,0.0058155182543903105
CAR_0_p5,Intercept,-0.003741236662820147,0.007563369317872357,-0.49465211939069903,0.6208457051291959,165,0.16750235851940165,0.11916378578827014,0.00559912009441755
CAR_0_p5,C(event_type_final)[T.positive_comeback],0.002197449325282887,0.014226241481947571,0.1544645033666374,0.8772434974914441,165,0.16750235851940165,0.11916378578827014,0.00559912009441755
CAR_0_p5,C(event_type_final)[T.positive_concert],0.012360134240189518,0.013369071197506204,0.9245320080646374,0.355209394464862,165,0.16750235851940165,0.11916378578827014,0.00559912009441755
CAR_0_p5,C(event_type_final)[T.positive_resolution],0.005813390258604173,0.024433725004864452,0.23792484598426145,0.8119393844698686,165,0.16750235851940165,0.11916378578827014,0.00559912009441755
CAR_0_p5,C(event_type_final)[T.negative_PR_crisis],0.008633208515834814,0.014798996357048481,0.583364459828587,0.559647977588506,165,0.16750235851940165,0.11916378578827014,0.00559912009441755
CAR_0_p5,C(event_type_final)[T.negative_contract_crisis],-0.04507125207015178,0.016674294125880642,-2.703038085444074,0.006870887312587872,165,0.16750235851940165,0.11916378578827014,0.00559912009441755
CAR_0_p5,C(event_type_final)[T.dating],-0.006658142260520736,0.009503536233669549,-0.70059629350725,0.48355499219004117,165,0.16750235851940165,0.11916378578827014,0.00559912009441755
CAR_0_p5,C(event_type_final)[T.artist_transition],-0.0815666459329175,0.0318056668550911,-2.5645318585691346,0.010331509418288377,165,0.16750235851940165,0.11916378578827014,0.00559912009441755
CAR_0_p5,log_market_cap_c,0.006439269459783952,0.005843423152040991,1.1019687077658997,0.2704752760194594,165,0.16750235851940165,0.11916378578827014,0.00559912009441755
CAR_0_p5,log_youtube_channel_subscribers_c,-0.009107770351176065,0.006419004548872366,-1.4188758212947579,0.15593522253781003,165,0.16750235851940165,0.11916378578827014,0.00559912009441755
CAR_m5_p5,Intercept,0.009392250193353593,0.009186593162318577,1.0223866483908939,0.30659793725691364,165,0.17412339037827962,0.1261692646583087,0.0099378764934573
CAR_m5_p5,C(event_type_final)[T.positive_comeback],-0.02367377058091786,0.020626263233196235,-1.1477488827359148,0.2510722450318277,165,0.17412339037827962,0.1261692646583087,0.0099378764934573
CAR_m5_p5,C(event_type_final)[T.positive_concert],0.0007018233332897005,0.015814618523523165,0.04437813863456689,0.9646029873201434,165,0.17412339037827962,0.1261692646583087,0.0099378764934573
CAR_m5_p5,C(event_type_final)[T.positive_resolution],-0.004459582802946909,0.036530260621689896,-0.12207914006228099,0.9028363421178902,165,0.17412339037827962,0.1261692646583087,0.0099378764934573
CAR_m5_p5,C(event_type_final)[T.negative_PR_crisis],-0.012493560209102148,0.02199739100885641,-0.567956454657377,0.5700645365016471,165,0.17412339037827962,0.1261692646583087,0.0099378764934573
CAR_m5_p5,C(event_type_final)[T.negative_contract_crisis],-0.07208068630760586,0.021728997331231483,-3.31725781953146,0.00090905687894487,165,0.17412339037827962,0.1261692646583087,0.0099378764934573
CAR_m5_p5,C(event_type_final)[T.dating],-0.036306087723468584,0.029796049486615697,-1.2184866231940303,0.2230391050580558,165,0.17412339037827962,0.1261692646583087,0.0099378764934573
CAR_m5_p5,C(event_type_final)[T.artist_transition],-0.12081308774604166,0.048557526938323624,-2.4880403793936,0.012844914807227506,165,0.17412339037827962,0.1261692646583087,0.0099378764934573
CAR_m5_p5,log_market_cap_c,0.006059768583439207,0.008836353292863268,0.6857770827625705,0.4928536899435999,165,0.17412339037827962,0.1261692646583087,0.0099378764934573
CAR_m5_p5,log_youtube_channel_subscribers_c,-0.022313411312960458,0.009752504301303895,-2.2879673388072423,0.022139423224873007,165,0.17412339037827962,0.1261692646583087,0.0099378764934573
CAR_m10_p10,Intercept,0.019519925712454842,0.018044733259550996,1.0817519678282324,0.2793627546610302,165,0.11955839378840794,0.0684359779438638,0.012855291103077423
CAR_m10_p10,C(event_type_final)[T.positive_comeback],-0.034795187719894365,0.03190109546731601,-1.090720779652958,0.2753957642402364,165,0.11955839378840794,0.0684359779438638,0.012855291103077423
CAR_m10_p10,C(event_type_final)[T.positive_concert],-0.012852862076470559,0.025635344334505244,-0.5013727106122998,0.6161088417633609,165,0.11955839378840794,0.0684359779438638,0.012855291103077423
CAR_m10_p10,C(event_type_final)[T.positive_resolution],-0.00557179268724616,0.04438395905599949,-0.12553618031722222,0.9000990838315743,165,0.11955839378840794,0.0684359779438638,0.012855291103077423
CAR_m10_p10,C(event_type_final)[T.negative_PR_crisis],-0.02025734437878845,0.025550840820873714,-0.7928249610572208,0.42787981148140497,165,0.11955839378840794,0.0684359779438638,0.012855291103077423
CAR_m10_p10,C(event_type_final)[T.negative_contract_crisis],-0.10101109875407425,0.027614440155943967,-3.657908622577372,0.00025428166439062344,165,0.11955839378840794,0.0684359779438638,0.012855291103077423
CAR_m10_p10,C(event_type_final)[T.dating],-0.03065323297954631,0.04524819090168228,-0.6774465977247868,0.4981226416793082,165,0.11955839378840794,0.0684359779438638,0.012855291103077423
CAR_m10_p10,C(event_type_final)[T.artist_transition],-0.13540943510286688,0.06760374521690136,-2.002987181677823,0.04517866435631025,165,0.11955839378840794,0.0684359779438638,0.012855291103077423
CAR_m10_p10,log_market_cap_c,0.00481459619921675,0.010855317466805322,0.4435242187931761,0.657386605473198,165,0.11955839378840794,0.0684359779438638,0.012855291103077423
CAR_m10_p10,log_youtube_channel_subscribers_c,-0.021018683522205515,0.01129834530522479,-1.8603329031274753,0.0628384411448932,165,0.11955839378840794,0.0684359779438638,0.012855291103077423
