date,company,ticker,open,high,low,close,adj_close,volume,daily_return,peer_avg_return,abnormal_return,event_id,event_day,event0_date,group,member,event_category,event_subtype,event_title_en,start_date,peak_date,end_date,sentiment_expected,severity_score,duration_days,source_level,event_type_final
2022-03-11,HYBE,352820.KS,287000.0,289500.0,282000.0,284000.0,282479.15625,224499,0.0364963060054601,0.05102488319175338,-0.01452857718629328,BTS_20220310_NAN_SEOUL_CONCERT_START_BTS_BEGINS_PERMISSION,1,2022-03-10,BTS,,concert,seoul_concert_start,BTS begins Permission to Dance On Stage Seoul concerts,2022-03-10,2022-03-10,2022-03-24,positive,4.0,15,B_media,positive_concert
2022-03-14,HYBE,352820.KS,286500.0,289500.0,280000.0,285000.0,283473.8125,206924,0.0035211668825565,0.015054096341629302,-0.011532929459072801,BTS_20220310_NAN_SEOUL_CONCERT_START_BTS_BEGINS_PERMISSION,2,2022-03-10,BTS,,concert,seoul_concert_start,BTS begins Permission to Dance On Stage Seoul concerts,2022-03-10,2022-03-10,2022-03-24,positive,4.0,15,B_media,positive_concert
2022-03-15,HYBE,352820.KS,285000.0,285000.0,285000.0,285000.0,283473.8125,0,0.0,0.0,0.0,BTS_20220310_NAN_SEOUL_CONCERT_START_BTS_BEGINS_PERMISSION,3,2022-03-10,BTS,,concert,seoul_concert_start,BTS begins Permission to Dance On Stage Seoul concerts,2022-03-10,2022-03-10,2022-03-24,positive,4.0,15,B_media,positive_concert
2022-03-16,HYBE,352820.KS,285000.0,285000.0,285000.0,285000.0,283473.8125,0,0.0,-0.00017683126004546662,0.00017683126004546662,BTS_20220310_NAN_SEOUL_CONCERT_START_BTS_BEGINS_PERMISSION,4,2022-03-10,BTS,,concert,seoul_concert_start,BTS begins Permission to Dance On Stage Seoul concerts,2022-03-10,2022-03-10,2022-03-24,positive,4.0,15,B_media,positive_concert
2022-03-17,HYBE,352820.KS,285000.0,285000.0,285000.0,285000.0,283473.8125,0,0.0,0.0,0.0,BTS_20220310_NAN_SEOUL_CONCERT_START_BTS_BEGINS_PERMISSION,5,2022-03-10,BTS,,concert,seoul_concert_start,BTS begins Permission to Dance On Stage Seoul concerts,2022-03-10,2022-03-10,2022-03-24,positive,4.0,15,B_media,positive_concert
2022-03-18,HYBE,352820.KS,281500.0,287000.0,281000.0,285500.0,283971.125,211348,0.0017543507656461,-0.018954788118048235,0.020709138883694335,BTS_20220310_NAN_SEOUL_CONCERT_START_BTS_BEGINS_PERMISSION,6,2022-03-10,BTS,,concert,seoul_concert_start,BTS begins Permission to Dance On Stage Seoul concerts,2022-03-10,2022-03-10,2022-03-24,positive,4.0,15,B_media,positive_concert
2022-03-21,HYBE,352820.KS,285500.0,285500.0,285500.0,285500.0,283971.125,0,0.0,-0.0113289664743679,0.0113289664743679,BTS_20220310_NAN_SEOUL_CONCERT_START_BTS_BEGINS_PERMISSION,7,2022-03-10,BTS,,concert,seoul_concert_start,BTS begins Permission to Dance On Stage Seoul concerts,2022-03-10,2022-03-10,2022-03-24,positive,4.0,15,B_media,positive_concert
2022-03-22,HYBE,352820.KS,283000.0,289000.0,282000.0,289000.0,287452.40625,158891,0.0122592790023985,0.04986032449622497,-0.037601045493826465,BTS_20220310_NAN_SEOUL_CONCERT_START_BTS_BEGINS_PERMISSION,8,2022-03-10,BTS,,concert,seoul_concert_start,BTS begins Permission to Dance On Stage Seoul concerts,2022-03-10,2022-03-10,2022-03-24,positive,4.0,15,B_media,positive_concert
2022-03-23,HYBE,352820.KS,294500.0,306000.0,292000.0,297500.0,295906.875,402162,0.0294117167439784,-0.007231267297157434,0.036642984041135834,BTS_20220310_NAN_SEOUL_CONCERT_START_BTS_BEGINS_PERMISSION,9,2022-03-10,BTS,,concert,seoul_concert_start,BTS begins Permission to Dance On Stage Seoul concerts,2022-03-10,2022-03-10,2022-03-24,positive,4.0,15,B_media,positive_concert
2022-03-24,HYBE,352820.KS,297500.0,301000.0,293500.0,300000.0,298393.5,157070,0.0084034039425411,0.015693628581979435,-0.007290224639438335,BTS_20220310_NAN_SEOUL_CONCERT_START_BTS_BEGINS_PERMISSION,10,2022-03-10,BTS,,concert,seoul_concert_start,BTS begins Permission to Dance On Stage Seoul concerts,2022-03-10,2022-03-10,2022-03-24,positive,4.0,15,B_media,positive_concert
2022-05-27,HYBE,352820.KS,219500.0,226500.0,215500.0,218500.0,217329.9375,253460,0.0186481584622195,0.019536677678202666,-0.0008885192159831662,BTS_20220614_NAN_SOLO_ACTIVITY_TRANSITION_BTS_ANNOUNCES_FO,-10,2022-06-14,BTS,,activity,solo_activity_transition,BTS announces focus on solo activities during 2022 FESTA,2022-06-14,2022-06-14,2022-06-28,mixed,5.0,15,B_media,artist_transition
2022-05-30,HYBE,352820.KS,222500.0,228000.0,220500.0,228000.0,226779.046875,214345,0.0434781764707405,0.026153251520560635,0.017324924950179867,BTS_20220614_NAN_SOLO_ACTIVITY_TRANSITION_BTS_ANNOUNCES_FO,-9,2022-06-14,BTS,,activity,solo_activity_transition,BTS announces focus on solo activities during 2022 FESTA,2022-06-14,2022-06-14,2022-06-28,mixed,5.0,15,B_media,artist_transition
2022-05-31,HYBE,352820.KS,228000.0,233000.0,225500.0,231000.0,229762.984375,242955,0.0131579065223108,-0.0008444605997035,0.0140023671220143,BTS_20220614_NAN_SOLO_ACTIVITY_TRANSITION_BTS_ANNOUNCES_FO,-8,2022-06-14,BTS,,activity,solo_activity_transition,BTS announces focus on solo activities during 2022 FESTA,2022-06-14,2022-06-14,2022-06-28,mixed,5.0,15,B_media,artist_transition
2022-06-02,HYBE,352820.KS,232000.0,232500.0,224500.0,227000.0,225784.40625,137833,-0.0173160099561837,-0.026078102385163,0.008762092428979303,BTS_20220614_NAN_SOLO_ACTIVITY_TRANSITION_BTS_ANNOUNCES_FO,-7,2022-06-14,BTS,,activity,solo_activity_transition,BTS announces focus on solo activities during 2022 FESTA,2022-06-14,2022-06-14,2022-06-28,mixed,5.0,15,B_media,artist_transition
2022-06-03,HYBE,352820.KS,229000.0,232000.0,227500.0,228000.0,226779.046875,137854,0.0044052671374421,0.0006961617906086999,0.0037091053468334004,BTS_20220614_NAN_SOLO_ACTIVITY_TRANSITION_BTS_ANNOUNCES_FO,-6,2022-06-14,BTS,,activity,solo_activity_transition,BTS announces focus on solo activities during 2022 FESTA,2022-06-14,2022-06-14,2022-06-28,mixed,5.0,15,B_media,artist_transition
2022-06-07,HYBE,352820.KS,229500.0,230000.0,220000.0,221500.0,220313.859375,146529,-0.0285087515318979,-0.014713680849994965,-0.013795070681902935,BTS_20220614_NAN_SOLO_ACTIVITY_TRANSITION_BTS_ANNOUNCES_FO,-5,2022-06-14,BTS,,activity,solo_activity_transition,BTS announces focus on solo activities during 2022 FESTA,2022-06-14,2022-06-14,2022-06-28,mixed,5.0,15,B_media,artist_transition
2022-06-08,HYBE,352820.KS,221500.0,226000.0,220000.0,222000.0,220811.171875,102544,0.002257291036573,0.04672382356274173,-0.04446653252616873,BTS_20220614_NAN_SOLO_ACTIVITY_TRANSITION_BTS_ANNOUNCES_FO,-4,2022-06-14,BTS,,activity,solo_activity_transition,BTS announces focus on solo activities during 2022 FESTA,2022-06-14,2022-06-14,2022-06-28,mixed,5.0,15,B_media,artist_transition
2022-06-09,HYBE,352820.KS,222000.0,228000.0,221000.0,227500.0,226281.71875,196150,0.0247747739779073,0.018681014903261933,0.006093759074645367,BTS_20220614_NAN_SOLO_ACTIVITY_TRANSITION_BTS_ANNOUNCES_FO,-3,2022-06-14,BTS,,activity,solo_activity_transition,BTS announces focus on solo activities during 2022 FESTA,2022-06-14,2022-06-14,2022-06-28,mixed,5.0,15,B_media,artist_transition
2022-06-10,HYBE,352820.KS,223500.0,225500.0,220000.0,223500.0,222303.140625,160657,-0.0175824107531885,-0.0050855418695211,-0.012496868883667401,BTS_20220614_NAN_SOLO_ACTIVITY_TRANSITION_BTS_ANNOUNCES_FO,-2,2022-06-14,BTS,,activity,solo_activity_transition,BTS announces focus on solo activities during 2022 FESTA,2022-06-14,2022-06-14,2022-06-28,mixed,5.0,15,B_media,artist_transition
2022-06-13,HYBE,352820.KS,216000.0,217500.0,198500.0,199000.0,197934.34375,454935,-0.1096196698188235,-0.04253421718280953,-0.06708545263601397,BTS_20220614_NAN_SOLO_ACTIVITY_TRANSITION_BTS_ANNOUNCES_FO,-1,2022-06-14,BTS,,activity,solo_activity_transition,BTS announces focus on solo activities during 2022 FESTA,2022-06-14,2022-06-14,2022-06-28,mixed,5.0,15,B_media,artist_transition
2022-06-14,HYBE,352820.KS,192000.0,196000.0,184500.0,193000.0,191966.46875,499366,-0.0301507807434251,-0.021641256809306435,-0.008509523934118666,BTS_20220614_NAN_SOLO_ACTIVITY_TRANSITION_BTS_ANNOUNCES_FO,0,2022-06-14,BTS,,activity,solo_activity_transition,BTS announces focus on solo activities during 2022 FESTA,2022-06-14,2022-06-14,2022-06-28,mixed,5.0,15,B_media,artist_transition
2022-06-15,HYBE,352820.KS,168000.0,168500.0,139000.0,145000.0,144223.515625,4212828,-0.2487046484517885,-0.028589106767970968,-0.22011554168381753,BTS_20220614_NAN_SOLO_ACTIVITY_TRANSITION_BTS_ANNOUNCES_FO,1,2022-06-14,BTS,,activity,solo_activity_transition,BTS announces focus on solo activities during 2022 FESTA,2022-06-14,2022-06-14,2022-06-28,mixed,5.0,15,B_media,artist_transition
2022-06-16,HYBE,352820.KS,148000.0,158000.0,139000.0,148000.0,147207.453125,2713956,0.0206896738515141,0.019555944027055603,0.001133729824458498,BTS_20220614_NAN_SOLO_ACTIVITY_TRANSITION_BTS_ANNOUNCES_FO,2,2022-06-14,BTS,,activity,solo_activity_transition,BTS announces focus on solo activities during 2022 FESTA,2022-06-14,2022-06-14,2022-06-28,mixed,5.0,15,B_media,artist_transition
2022-06-17,HYBE,352820.KS,141000.0,153000.0,140500.0,148500.0,147704.765625,879832,0.003378310604815,-0.0150394803296974,0.0184177909345124,BTS_20220614_NAN_SOLO_ACTIVITY_TRANSITION_BTS_ANNOUNCES_FO,3,2022-06-14,BTS,,activity,solo_activity_transition,BTS announces focus on solo activities during 2022 FESTA,2022-06-14,2022-06-14,2022-06-28,mixed,5.0,15,B_media,artist_transition
2022-06-20,HYBE,352820.KS,151500.0,152000.0,145500.0,149500.0,148699.40625,489287,0.0067339778834574,-0.008067950574716166,0.014801928458173566,BTS_20220614_NAN_SOLO_ACTIVITY_TRANSITION_BTS_ANNOUNCES_FO,4,2022-06-14,BTS,,activity,solo_activity_transition,BTS announces focus on solo activities during 2022 FESTA,2022-06-14,2022-06-14,2022-06-28,mixed,5.0,15,B_media,artist_transition
2022-06-21,HYBE,352820.KS,150000.0,151500.0,139500.0,149500.0,148699.40625,506620,0.0,-0.00017923805147173323,0.00017923805147173323,BTS_20220614_NAN_SOLO_ACTIVITY_TRANSITION_BTS_ANNOUNCES_FO,5,2022-06-14,BTS,,activity,solo_activity_transition,BTS announces focus on solo activities during 2022 FESTA,2022-06-14,2022-06-14,2022-06-28,mixed,5.0,15,B_media,artist_transition
2022-06-22,HYBE,352820.KS,152000.0,152500.0,139500.0,139500.0,138752.984375,481524,-0.0668894525259746,-0.07854105415671807,0.011651601630743469,BTS_20220614_NAN_SOLO_ACTIVITY_TRANSITION_BTS_ANNOUNCES_FO,6,2022-06-14,BTS,,activity,solo_activity_transition,BTS announces focus on solo activities during 2022 FESTA,2022-06-14,2022-06-14,2022-06-28,mixed,5.0,15,B_media,artist_transition
2022-06-23,HYBE,352820.KS,138000.0,146000.0,138000.0,139500.0,138752.984375,558128,0.0,-0.0424571539392373,0.0424571539392373,BTS_20220614_NAN_SOLO_ACTIVITY_TRANSITION_BTS_ANNOUNCES_FO,7,2022-06-14,BTS,,activity,solo_activity_transition,BTS announces focus on solo activities during 2022 FESTA,2022-06-14,2022-06-14,2022-06-28,mixed,5.0,15,B_media,artist_transition
2022-06-24,HYBE,352820.KS,141000.0,149500.0,140500.0,148000.0,147207.453125,406847,0.0609317975255261,0.0829126841863244,-0.021980886660798303,BTS_20220614_NAN_SOLO_ACTIVITY_TRANSITION_BTS_ANNOUNCES_FO,8,2022-06-14,BTS,,activity,solo_activity_transition,BTS announces focus on solo activities during 2022 FESTA,2022-06-14,2022-06-14,2022-06-28,mixed,5.0,15,B_media,artist_transition
2022-06-27,HYBE,352820.KS,150000.0,154000.0,144000.0,152000.0,151186.03125,395216,0.0270270155521379,0.020833316521893932,0.0061936990302439675,BTS_20220614_NAN_SOLO_ACTIVITY_TRANSITION_BTS_ANNOUNCES_FO,9,2022-06-14,BTS,,activity,solo_activity_transition,BTS announces focus on solo activities during 2022 FESTA,2022-06-14,2022-06-14,2022-06-28,mixed,5.0,15,B_media,artist_transition
2022-06-28,HYBE,352820.KS,151000.0,151000.0,142500.0,147000.0,146212.8125,538781,-0.0328946974061137,-0.02117492542373617,-0.01171977198237753,BTS_20220614_NAN_SOLO_ACTIVITY_TRANSITION_BTS_ANNOUNCES_FO,10,2022-06-14,BTS,,activity,solo_activity_transition,BTS announces focus on solo activities during 2022 FESTA,2022-06-14,2022-06-14,2022-06-28,mixed,5.0,15,B_media,artist_transition
2022-07-18,HYBE,352820.KS,158500.0,159000.0,150000.0,154500.0,153672.625,191737,-0.0127796976701514,-0.0011416551246067332,-0.011638042545544666,BTS_20220731_J_HOPE_FESTIVAL_HEADLINER_J_HOPE_HEADLINES_LO,-10,2022-08-01,BTS,j-hope,activity,festival_headliner,j-hope headlines Lollapalooza as a BTS solo activity,2022-07-31,2022-07-31,2022-08-14,positive,4.0,15,B_media,positive_activity
2022-07-19,HYBE,352820.KS,153000.0,154000.0,150500.0,152500.0,151683.359375,160410,-0.0129448275188895,0.0094021028225854,-0.022346930341474898,BTS_20220731_J_HOPE_FESTIVAL_HEADLINER_J_HOPE_HEADLINES_LO,-9,2022-08-01,BTS,j-hope,activity,festival_headliner,j-hope headlines Lollapalooza as a BTS solo activity,2022-07-31,2022-07-31,2022-08-14,positive,4.0,15,B_media,positive_activity
2022-07-20,HYBE,352820.KS,155500.0,158000.0,151000.0,153000.0,152180.6875,184814,0.0032787256759687,0.009179887058055834,-0.005901161382087134,BTS_20220731_J_HOPE_FESTIVAL_HEADLINER_J_HOPE_HEADLINES_LO,-8,2022-08-01,BTS,j-hope,activity,festival_headliner,j-hope headlines Lollapalooza as a BTS solo activity,2022-07-31,2022-07-31,2022-08-14,positive,4.0,15,B_media,positive_activity
2022-07-21,HYBE,352820.KS,152500.0,158500.0,152000.0,157000.0,156159.25,174637,0.0261436754253066,0.0035830023782929665,0.022560673047013632,BTS_20220731_J_HOPE_FESTIVAL_HEADLINER_J_HOPE_HEADLINES_LO,-7,2022-08-01,BTS,j-hope,activity,festival_headliner,j-hope headlines Lollapalooza as a BTS solo activity,2022-07-31,2022-07-31,2022-08-14,positive,4.0,15,B_media,positive_activity
2022-07-22,HYBE,352820.KS,158500.0,170000.0,157000.0,167000.0,166105.703125,521238,0.0636942936457494,-0.0087485821869484,0.0724428758326978,BTS_20220731_J_HOPE_FESTIVAL_HEADLINER_J_HOPE_HEADLINES_LO,-6,2022-08-01,BTS,j-hope,activity,festival_headliner,j-hope headlines Lollapalooza as a BTS solo activity,2022-07-31,2022-07-31,2022-08-14,positive,4.0,15,B_media,positive_activity
2022-07-25,HYBE,352820.KS,167000.0,178500.0,164500.0,176500.0,175554.84375,468714,0.0568863106276924,0.028704823513911532,0.028181487113780868,BTS_20220731_J_HOPE_FESTIVAL_HEADLINER_J_HOPE_HEADLINES_LO,-5,2022-08-01,BTS,j-hope,activity,festival_headliner,j-hope headlines Lollapalooza as a BTS solo activity,2022-07-31,2022-07-31,2022-08-14,positive,4.0,15,B_media,positive_activity
2022-07-26,HYBE,352820.KS,177000.0,178000.0,171000.0,172000.0,171078.9375,335739,-0.0254957718875245,-0.023687853044107404,-0.0018079188434170952,BTS_20220731_J_HOPE_FESTIVAL_HEADLINER_J_HOPE_HEADLINES_LO,-4,2022-08-01,BTS,j-hope,activity,festival_headliner,j-hope headlines Lollapalooza as a BTS solo activity,2022-07-31,2022-07-31,2022-08-14,positive,4.0,15,B_media,positive_activity
2022-07-27,HYBE,352820.KS,171000.0,173000.0,167000.0,167500.0,166603.015625,220878,-0.0261629043318087,-0.020036822062109567,-0.0061260822696991325,BTS_20220731_J_HOPE_FESTIVAL_HEADLINER_J_HOPE_HEADLINES_LO,-3,2022-08-01,BTS,j-hope,activity,festival_headliner,j-hope headlines Lollapalooza as a BTS solo activity,2022-07-31,2022-07-31,2022-08-14,positive,4.0,15,B_media,positive_activity
2022-07-28,HYBE,352820.KS,169000.0,173000.0,164000.0,169500.0,168592.3125,336241,0.0119403413409853,0.0028277569719486664,0.009112584369036633,BTS_20220731_J_HOPE_FESTIVAL_HEADLINER_J_HOPE_HEADLINES_LO,-2,2022-08-01,BTS,j-hope,activity,festival_headliner,j-hope headlines Lollapalooza as a BTS solo activity,2022-07-31,2022-07-31,2022-08-14,positive,4.0,15,B_media,positive_activity
2022-07-29,HYBE,352820.KS,172500.0,179500.0,170500.0,175500.0,174560.1875,340984,0.0353982628952906,0.010162483552151465,0.025235779343139135,BTS_20220731_J_HOPE_FESTIVAL_HEADLINER_J_HOPE_HEADLINES_LO,-1,2022-08-01,BTS,j-hope,activity,festival_headliner,j-hope headlines Lollapalooza as a BTS solo activity,2022-07-31,2022-07-31,2022-08-14,positive,4.0,15,B_media,positive_activity
2022-08-01,HYBE,352820.KS,176000.0,188000.0,172500.0,173500.0,172570.90625,512705,-0.0113959619228755,-0.0113297386879634,-6.622323491209912e-05,BTS_20220731_J_HOPE_FESTIVAL_HEADLINER_J_HOPE_HEADLINES_LO,0,2022-08-01,BTS,j-hope,activity,festival_headliner,j-hope headlines Lollapalooza as a BTS solo activity,2022-07-31,2022-07-31,2022-08-14,positive,4.0,15,B_media,positive_activity
2022-08-02,HYBE,352820.KS,174000.0,174000.0,161000.0,165500.0,164613.75,522875,-0.0461094886902466,0.008176127936981968,-0.05428561662722857,BTS_20220731_J_HOPE_FESTIVAL_HEADLINER_J_HOPE_HEADLINES_LO,1,2022-08-01,BTS,j-hope,activity,festival_headliner,j-hope headlines Lollapalooza as a BTS solo activity,2022-07-31,2022-07-31,2022-08-14,positive,4.0,15,B_media,positive_activity
2022-08-03,HYBE,352820.KS,166000.0,173500.0,164000.0,170500.0,169586.96875,330579,0.0302114419360473,0.03855562183877217,-0.008344179902724867,BTS_20220731_J_HOPE_FESTIVAL_HEADLINER_J_HOPE_HEADLINES_LO,2,2022-08-01,BTS,j-hope,activity,festival_headliner,j-hope headlines Lollapalooza as a BTS solo activity,2022-07-31,2022-07-31,2022-08-14,positive,4.0,15,B_media,positive_activity
2022-08-04,HYBE,352820.KS,173500.0,178000.0,171500.0,173500.0,172570.90625,320473,0.0175953230486642,-0.0020729638566071335,0.019668286905271334,BTS_20220731_J_HOPE_FESTIVAL_HEADLINER_J_HOPE_HEADLINES_LO,3,2022-08-01,BTS,j-hope,activity,festival_headliner,j-hope headlines Lollapalooza as a BTS solo activity,2022-07-31,2022-07-31,2022-08-14,positive,4.0,15,B_media,positive_activity
2022-08-05,HYBE,352820.KS,174000.0,176000.0,171000.0,175000.0,174062.859375,135121,0.0086454499047401,-0.0027549818969920662,0.011400431801732166,BTS_20220731_J_HOPE_FESTIVAL_HEADLINER_J_HOPE_HEADLINES_LO,4,2022-08-01,BTS,j-hope,activity,festival_headliner,j-hope headlines Lollapalooza as a BTS solo activity,2022-07-31,2022-07-31,2022-08-14,positive,4.0,15,B_media,positive_activity
2022-08-08,HYBE,352820.KS,175500.0,179000.0,174000.0,177500.0,176549.484375,153497,0.0142857873812289,0.016395745817008835,-0.002109958435779935,BTS_20220731_J_HOPE_FESTIVAL_HEADLINER_J_HOPE_HEADLINES_LO,5,2022-08-01,BTS,j-hope,activity,festival_headliner,j-hope headlines Lollapalooza as a BTS solo activity,2022-07-31,2022-07-31,2022-08-14,positive,4.0,15,B_media,positive_activity
2022-08-09,HYBE,352820.KS,177000.0,186000.0,176000.0,184000.0,183014.6875,304548,0.0366197791394711,0.0331778754141429,0.0034419037253281964,BTS_20220731_J_HOPE_FESTIVAL_HEADLINER_J_HOPE_HEADLINES_LO,6,2022-08-01,BTS,j-hope,activity,festival_headliner,j-hope headlines Lollapalooza as a BTS solo activity,2022-07-31,2022-07-31,2022-08-14,positive,4.0,15,B_media,positive_activity
2022-08-10,HYBE,352820.KS,184500.0,186000.0,176000.0,177000.0,176052.15625,238348,-0.0380435654925236,-0.0350921123592441,-0.0029514531332794983,BTS_20220731_J_HOPE_FESTIVAL_HEADLINER_J_HOPE_HEADLINES_LO,7,2022-08-01,BTS,j-hope,activity,festival_headliner,j-hope headlines Lollapalooza as a BTS solo activity,2022-07-31,2022-07-31,2022-08-14,positive,4.0,15,B_media,positive_activity
2022-08-11,HYBE,352820.KS,181000.0,181500.0,177500.0,180500.0,179533.40625,166745,0.0197739696812149,0.0317205219495625,-0.0119465522683476,BTS_20220731_J_HOPE_FESTIVAL_HEADLINER_J_HOPE_HEADLINES_LO,8,2022-08-01,BTS,j-hope,activity,festival_headliner,j-hope headlines Lollapalooza as a BTS solo activity,2022-07-31,2022-07-31,2022-08-14,positive,4.0,15,B_media,positive_activity
2022-08-12,HYBE,352820.KS,181500.0,185000.0,180000.0,183000.0,182020.03125,203145,0.0138504863910251,0.012881352293969734,0.0009691340970553654,BTS_20220731_J_HOPE_FESTIVAL_HEADLINER_J_HOPE_HEADLINES_LO,9,2022-08-01,BTS,j-hope,activity,festival_headliner,j-hope headlines Lollapalooza as a BTS solo activity,2022-07-31,2022-07-31,2022-08-14,positive,4.0,15,B_media,positive_activity
2022-08-16,HYBE,352820.KS,184500.0,190500.0,183000.0,187000.0,185998.609375,278176,0.0218579136465233,0.02045528193277023,0.0014026317137530685,BTS_20220731_J_HOPE_FESTIVAL_HEADLINER_J_HOPE_HEADLINES_LO,10,2022-08-01,BTS,j-hope,activity,festival_headliner,j-hope headlines Lollapalooza as a BTS solo activity,2022-07-31,2022-07-31,2022-08-14,positive,4.0,15,B_media,positive_activity
2022-09-29,HYBE,352820.KS,131500.0,137000.0,130500.0,132000.0,131293.140625,219709,0.0153846692975823,0.041736722195510334,-0.026352052897928035,BTS_20221015_NAN_SPECIAL_CONCERT_BTS_HOLDS_YET_TO_COME_IN_,-10,2022-10-17,BTS,,concert,special_concert,BTS holds Yet To Come in Busan concert,2022-10-15,2022-10-15,2022-10-29,positive,4.0,15,A_official,positive_concert
2022-09-30,HYBE,352820.KS,130000.0,136000.0,129500.0,135000.0,134277.078125,173772,0.0227272916604435,0.021217507737270002,0.0015097839231734966,BTS_20221015_NAN_SPECIAL_CONCERT_BTS_HOLDS_YET_TO_COME_IN_,-9,2022-10-17,BTS,,concert,special_concert,BTS holds Yet To Come in Busan concert,2022-10-15,2022-10-15,2022-10-29,positive,4.0,15,A_official,positive_concert
2022-10-04,HYBE,352820.KS,137000.0,138000.0,134000.0,134500.0,133779.75,136336,-0.0037037455085001,0.005928640351596066,-0.009632385860096166,BTS_20221015_NAN_SPECIAL_CONCERT_BTS_HOLDS_YET_TO_COME_IN_,-8,2022-10-17,BTS,,concert,special_concert,BTS holds Yet To Come in Busan concert,2022-10-15,2022-10-15,2022-10-29,positive,4.0,15,A_official,positive_concert
2022-10-05,HYBE,352820.KS,137000.0,137500.0,127000.0,130000.0,129303.84375,299002,-0.0334572777270102,-0.05042423204752424,0.01696695432051404,BTS_20221015_NAN_SPECIAL_CONCERT_BTS_HOLDS_YET_TO_COME_IN_,-7,2022-10-17,BTS,,concert,special_concert,BTS holds Yet To Come in Busan concert,2022-10-15,2022-10-15,2022-10-29,positive,4.0,15,A_official,positive_concert
2022-10-06,HYBE,352820.KS,129500.0,133000.0,129000.0,131000.0,130298.4921875,152272,0.0076923346487911,-0.0023806814735507333,0.010073016122341833,BTS_20221015_NAN_SPECIAL_CONCERT_BTS_HOLDS_YET_TO_COME_IN_,-6,2022-10-17,BTS,,concert,special_concert,BTS holds Yet To Come in Busan concert,2022-10-15,2022-10-15,2022-10-29,positive,4.0,15,A_official,positive_concert
2022-10-07,HYBE,352820.KS,129500.0,130000.0,121000.0,123000.0,122341.328125,378378,-0.0610687347866589,-0.012733146330864966,-0.04833558845579393,BTS_20221015_NAN_SPECIAL_CONCERT_BTS_HOLDS_YET_TO_COME_IN_,-5,2022-10-17,BTS,,concert,special_concert,BTS holds Yet To Come in Busan concert,2022-10-15,2022-10-15,2022-10-29,positive,4.0,15,A_official,positive_concert
2022-10-11,HYBE,352820.KS,119000.0,120500.0,114500.0,118500.0,117865.4296875,326980,-0.0365853347033051,-0.05559388441280857,0.01900854970950347,BTS_20221015_NAN_SPECIAL_CONCERT_BTS_HOLDS_YET_TO_COME_IN_,-4,2022-10-17,BTS,,concert,special_concert,BTS holds Yet To Come in Busan concert,2022-10-15,2022-10-15,2022-10-29,positive,4.0,15,A_official,positive_concert
2022-10-12,HYBE,352820.KS,116500.0,118500.0,111000.0,114500.0,113886.84375,421362,-0.0337553254423161,0.039431424951294765,-0.07318675039361086,BTS_20221015_NAN_SPECIAL_CONCERT_BTS_HOLDS_YET_TO_COME_IN_,-3,2022-10-17,BTS,,concert,special_concert,BTS holds Yet To Come in Busan concert,2022-10-15,2022-10-15,2022-10-29,positive,4.0,15,A_official,positive_concert
2022-10-13,HYBE,352820.KS,113000.0,114000.0,107000.0,109500.0,108913.625,396283,-0.0436680707467582,-0.026933693731650537,-0.016734377015107663,BTS_20221015_NAN_SPECIAL_CONCERT_BTS_HOLDS_YET_TO_COME_IN_,-2,2022-10-17,BTS,,concert,special_concert,BTS holds Yet To Come in Busan concert,2022-10-15,2022-10-15,2022-10-29,positive,4.0,15,A_official,positive_concert
2022-10-14,HYBE,352820.KS,111500.0,119000.0,111500.0,118000.0,117368.1015625,457209,0.0776255180423937,0.06715552638094353,0.01046999166145017,BTS_20221015_NAN_SPECIAL_CONCERT_BTS_HOLDS_YET_TO_COME_IN_,-1,2022-10-17,BTS,,concert,special_concert,BTS holds Yet To Come in Busan concert,2022-10-15,2022-10-15,2022-10-29,positive,4.0,15,A_official,positive_concert
2022-10-17,HYBE,352820.KS,113500.0,117000.0,109500.0,115000.0,114384.171875,425995,-0.0254236853776749,0.002523380870283767,-0.027947066247958667,BTS_20221015_NAN_SPECIAL_CONCERT_BTS_HOLDS_YET_TO_COME_IN_,0,2022-10-17,BTS,,concert,special_concert,BTS holds Yet To Come in Busan concert,2022-10-15,2022-10-15,2022-10-29,positive,4.0,15,A_official,positive_concert
2022-10-18,HYBE,352820.KS,116500.0,124000.0,115500.0,120500.0,119854.71875,560834,0.0478260827990979,-0.00032337749507476674,0.048149460294172663,BTS_20221015_NAN_SPECIAL_CONCERT_BTS_HOLDS_YET_TO_COME_IN_,1,2022-10-17,BTS,,concert,special_concert,BTS holds Yet To Come in Busan concert,2022-10-15,2022-10-15,2022-10-29,positive,4.0,15,A_official,positive_concert
2022-10-19,HYBE,352820.KS,121500.0,125000.0,118000.0,118500.0,117865.4296875,237888,-0.016597503070775,-0.028914736813902765,0.012317233743127765,BTS_20221015_NAN_SPECIAL_CONCERT_BTS_HOLDS_YET_TO_COME_IN_,2,2022-10-17,BTS,,concert,special_concert,BTS holds Yet To Come in Busan concert,2022-10-15,2022-10-15,2022-10-29,positive,4.0,15,A_official,positive_concert
